352	2924	2
352	3177	5
352	3257	3
352	3315	7
352	3546	3
352	3635	1
365	407	1
365	429	5
365	626	1
365	634	1
365	702	1
365	750	1
365	767	1
365	773	1
365	790	2
365	917	1
365	921	2
365	942	1
365	1006	2
365	1017	2
365	1140	1
365	1160	1
365	1223	3
365	1225	1
365	1271	1
365	1273	3
365	1389	1
365	1543	5
365	1639	1
365	1701	1
365	1857	2
365	1864	1
365	1922	1
365	1925	1
365	1977	1
365	1994	7
365	2057	1
365	2112	1
365	2117	1
365	2312	1
365	2365	1
365	2509	1
365	2576	3
365	2720	1
365	2775	1
365	2780	1
365	2785	5
365	2796	1
365	2914	3
365	3177	1
365	3257	3
365	3315	2
365	3634	1
365	3635	1
407	429	2
407	626	1
407	634	1
407	750	12
407	773	1
407	790	1
407	900	2
407	910	2
407	942	3
407	1160	6
407	1263	3
407	1516	1
407	1543	2
407	1639	3
407	1701	4
407	1777	2
407	1974	1
407	1982	1
407	1994	4
407	2057	1
407	2112	1
407	2225	1
407	2269	1
407	2385	3
407	2509	1
407	2576	1
407	2775	1
407	2796	2
407	2827	6
407	2830	1
407	2835	1
407	2914	1
407	2989	1
407	3152	2
407	3257	1
407	3634	1
407	3635	2
429	463	1
429	634	1
429	648	2
429	730	5
429	737	2
429	750	3
429	767	2
429	773	9
429	790	3
429	900	1
429	910	3
429	921	2
429	1006	1
429	1017	2
429	1140	1
429	1160	7
429	1223	9
429	1225	1
429	1263	2
429	1271	5
429	1273	4
429	1307	3
429	1389	2
429	1516	2
429	1543	20
429	1639	1
429	1701	2
429	1709	1
429	1777	2
429	1864	2
429	1922	2
429	1925	3
429	1974	2
429	1977	1
429	1982	2
429	1994	12
429	2020	1
429	2057	10
429	2087	1
429	2112	4
429	2117	3
429	2141	1
429	2225	2
429	2251	3
429	2269	3
429	2312	1
429	2365	1
429	2385	4
429	2509	1
429	2518	1
429	2576	4
429	2645	4
429	2775	2
429	2780	2
429	2785	4
429	2827	2
429	2830	2
429	2835	2
429	2914	4
429	2924	1
429	2989	2
429	3177	5
429	3257	6
429	3315	9
429	3634	1
429	3635	2
432	750	7
432	1160	8
432	1263	1
432	1307	6
432	1516	1
432	1543	2
432	1777	1
432	1857	1
432	1925	1
432	1974	1
432	1982	4
432	1994	2
432	2020	1
432	2087	1
432	2225	2
432	2385	1
432	2491	1
432	2509	1
432	2518	2
432	2645	6
432	2827	4
432	2830	1
432	2914	3
432	3152	1
432	3635	3
463	730	2
463	737	3
463	773	1
463	900	1
463	921	2
463	1017	3
463	1140	3
463	1160	1
463	1223	6
463	1225	2
463	1263	1
463	1271	4
463	1273	2
463	1279	2
463	1389	1
463	1543	8
463	1864	3
463	1922	2
463	1925	3
463	1977	1
463	1982	2
463	2020	1
463	2057	1
463	2312	2
463	2385	1
463	2491	1
463	2518	2
463	2576	1
463	2645	1
463	2720	2
463	2780	3
463	2785	3
463	2827	2
463	2914	1
463	3177	2
463	3315	4
463	3546	2
463	3635	1
626	634	2
626	702	9
626	730	2
626	750	1
626	773	1
626	917	1
626	921	2
626	1006	2
626	1017	2
626	1223	4
626	1225	3
626	1273	1
626	1279	3
626	1389	1
626	1543	4
626	1656	3
626	1922	4
626	1925	1
626	1977	1
626	1994	3
626	2057	2
626	2112	1
626	2225	1
626	2251	1
626	2269	1
626	2312	2
626	2509	1
626	2645	1
626	2720	3
626	2780	1
626	2785	1
626	2827	2
626	2835	3
626	2914	2
626	2989	1
626	3152	1
626	3177	1
626	3315	4
634	648	1
634	750	1
634	767	1
634	773	2
634	900	3
634	910	1
634	921	1
634	1006	1
634	1160	2
634	1223	1
634	1263	1
634	1279	1
634	1543	4
634	1656	2
634	1922	1
634	1977	1
634	1982	1
634	1994	4
634	2057	2
634	2087	2
634	2141	1
634	2365	2
634	2509	3
634	2645	1
634	2775	1
634	2827	3
634	2830	1
634	2989	3
634	3152	1
634	3257	2
634	3315	2
648	730	1
648	773	2
648	790	1
648	910	1
648	921	1
648	1006	1
648	1223	1
648	1279	1
648	1516	1
648	1543	6
648	1639	1
648	1656	2
648	1922	2
648	1925	1
648	1974	1
648	1982	1
648	1994	3
648	2020	1
648	2057	1
648	2087	1
648	2141	2
648	2251	1
648	2365	1
648	2491	1
648	2518	1
648	2827	1
648	2924	2
648	2989	1
648	3257	2
648	3315	1
648	3634	1
648	3635	1
702	730	2
702	737	1
702	773	7
702	921	5
702	1006	3
702	1017	1
702	1223	4
702	1225	2
702	1273	1
702	1279	4
702	1389	2
702	1543	6
702	1656	4
702	1922	5
702	1925	2
702	1974	2
702	1994	5
702	2057	2
702	2312	3
702	2645	4
702	2720	4
702	2780	1
702	2785	2
702	2835	9
702	2914	1
702	2989	1
702	3177	1
702	3315	7
730	737	7
730	750	7
730	767	2
730	773	7
730	790	2
730	910	1
730	917	3
730	921	2
730	981	4
730	1006	3
730	1017	8
730	1140	3
730	1160	2
730	1223	6
730	1225	2
730	1263	2
730	1271	11
730	1273	4
730	1279	4
730	1307	1
730	1516	3
730	1543	17
730	1709	1
730	1777	1
730	1857	1
730	1864	5
730	1922	2
730	1925	10
730	1974	4
730	1977	1
730	1982	3
730	1994	9
730	2020	1
730	2057	6
730	2112	2
730	2117	3
730	2269	2
730	2312	3
730	2365	2
730	2491	1
730	2518	3
730	2576	2
730	2645	6
730	2720	9
730	2775	2
730	2780	1
730	2785	8
730	2796	1
730	2827	6
730	2830	1
730	2835	10
730	2914	10
730	2924	9
730	2989	1
730	3177	5
730	3257	6
730	3315	6
730	3546	1
737	750	3
737	773	3
737	790	1
737	900	2
737	910	1
737	921	3
737	942	2
737	981	2
737	1017	6
737	1140	4
737	1160	5
737	1223	4
737	1225	1
737	1263	2
737	1271	8
737	1273	4
737	1279	4
737	1307	2
737	1543	17
737	1701	4
737	1709	1
737	1777	1
737	1857	3
737	1864	4
737	1922	1
737	1925	3
737	1974	2
737	1977	3
737	1982	2
737	1994	13
737	2020	1
737	2057	1
737	2087	1
737	2112	4
737	2117	2
737	2269	1
737	2312	4
737	2365	2
737	2385	3
737	2491	1
737	2509	1
737	2518	3
737	2645	8
737	2720	1
737	2775	3
737	2780	1
737	2785	4
737	2796	2
737	2826	2
737	2827	4
737	2835	2
737	2914	7
737	2924	2
737	3152	2
737	3177	8
737	3257	2
737	3315	2
737	3546	1
737	3634	1
737	3635	1
750	790	3
750	900	9
750	910	4
750	917	1
750	921	1
750	942	10
750	981	4
750	1017	1
750	1140	2
750	1160	37
750	1223	2
750	1225	2
750	1263	11
750	1271	1
750	1273	1
750	1279	1
750	1307	10
750	1516	2
750	1543	11
750	1639	3
750	1701	13
750	1709	1
750	1777	9
750	1857	1
750	1864	2
750	1922	4
750	1925	6
750	1974	4
750	1977	1
750	1982	15
750	1994	11
750	2087	5
750	2112	3
750	2225	3
750	2312	2
750	2385	12
750	2491	4
750	2509	6
750	2518	3
750	2645	12
750	2720	3
750	2796	7
750	2826	8
750	2827	33
750	2830	12
750	2835	4
750	2914	17
750	2924	7
750	2989	3
750	3152	8
750	3177	2
750	3257	3
750	3315	4
750	3634	1
750	3635	15
767	773	2
767	790	1
767	900	3
767	921	1
767	981	1
767	1017	4
767	1160	1
767	1223	1
767	1271	1
767	1273	2
767	1279	1
767	1389	2
767	1516	1
767	1543	11
767	1857	2
767	1864	1
767	1922	1
767	1925	2
767	1977	2
767	1982	1
767	1994	4
767	2020	2
767	2057	1
767	2112	1
767	2117	1
767	2251	2
767	2365	3
767	2518	1
767	2576	1
767	2645	2
767	2720	1
767	2775	4
767	2785	2
767	2827	2
767	2835	2
767	2914	1
767	2924	5
767	2989	1
767	3177	2
767	3257	2
767	3315	3
767	3546	1
767	3635	1
773	790	5
773	900	3
773	910	2
773	917	1
773	921	6
773	1006	1
773	1017	3
773	1140	1
773	1160	7
773	1223	7
773	1225	4
773	1271	5
773	1273	3
773	1279	2
773	1307	2
773	1389	5
773	1516	1
773	1543	17
773	1639	2
773	1709	3
773	1857	4
773	1864	4
773	1922	9
773	1925	9
773	1974	3
773	1977	1
773	1982	3
773	1994	8
773	2020	1
773	2057	10
773	2112	3
773	2117	3
773	2141	1
773	2225	2
773	2251	1
773	2269	2
773	2312	1
773	2365	7
773	2385	3
773	2509	1
773	2518	2
773	2576	3
773	2645	8
773	2720	9
773	2775	3
773	2780	1
773	2785	6
773	2796	1
773	2826	1
773	2827	4
773	2830	1
773	2835	5
773	2914	3
773	2924	1
773	2989	3
773	3152	1
773	3177	7
773	3257	3
773	3315	10
773	3634	3
773	3635	5
790	900	1
790	921	1
790	981	1
790	1017	2
790	1140	1
790	1160	3
790	1223	2
790	1225	1
790	1263	2
790	1271	2
790	1273	1
790	1389	1
790	1516	2
790	1543	7
790	1639	1
790	1701	1
790	1709	2
790	1864	1
790	1922	1
790	1925	2
790	1974	2
790	1977	1
790	1982	2
790	1994	5
790	2057	2
790	2112	1
790	2269	3
790	2312	2
790	2365	1
790	2576	3
790	2645	1
790	2785	2
790	2796	1
790	2826	1
790	2827	2
790	2830	3
790	2835	1
790	2914	1
790	2989	1
790	3257	2
790	3315	1
790	3546	1
790	3634	1
900	910	3
900	917	1
900	942	2
900	981	1
900	1160	6
900	1223	3
900	1225	1
900	1263	2
900	1271	1
900	1273	2
900	1543	8
900	1639	1
900	1701	1
900	1922	3
900	1925	1
900	1974	2
900	1982	1
900	1994	4
900	2057	2
900	2087	1
900	2112	3
900	2141	1
900	2251	1
900	2365	1
900	2385	2
900	2509	2
900	2645	2
900	2785	2
900	2796	1
900	2827	4
900	2830	1
900	2914	1
900	2924	1
900	2989	4
900	3152	3
900	3177	2
900	3257	1
900	3315	4
900	3635	3
910	942	2
910	1160	4
910	1263	2
910	1273	1
910	1516	1
910	1543	1
910	1639	3
910	1701	2
910	1777	1
910	1864	1
910	1925	1
910	1982	1
910	1994	2
910	2057	1
910	2087	5
910	2225	1
910	2385	2
910	2509	1
910	2796	1
910	2827	1
910	2924	2
910	3635	2
917	921	4
917	1017	2
917	1223	2
917	1271	2
917	1543	4
917	1656	2
917	1922	6
917	1982	1
917	1994	4
917	2141	1
917	2491	2
917	2576	2
917	2645	1
917	2720	3
917	2780	1
917	2785	1
917	2835	1
917	2914	2
917	2924	1
917	3257	2
917	3315	4
921	981	1
921	1006	1
921	1017	3
921	1160	1
921	1223	8
921	1225	1
921	1271	4
921	1273	3
921	1279	3
921	1307	1
921	1543	16
921	1656	2
921	1709	1
921	1864	1
921	1922	7
921	1925	1
921	1974	1
921	1977	2
921	1982	2
921	1994	5
921	2020	2
921	2057	3
921	2087	2
921	2141	1
921	2251	3
921	2269	2
921	2312	6
921	2491	12
921	2576	3
921	2645	1
921	2720	1
921	2775	3
921	2780	3
921	2785	3
921	2827	3
921	2914	5
921	2924	1
921	2989	2
921	3257	1
921	3315	6
921	3634	1
921	3635	1
942	1160	8
942	1263	1
942	1307	1
942	1543	1
942	1639	1
942	1701	3
942	1925	1
942	1982	2
942	1994	2
942	2087	3
942	2385	2
942	2645	1
942	2796	3
942	2826	1
942	2827	2
942	2830	1
942	2914	2
942	2924	1
942	2989	1
942	3152	3
942	3635	3
981	1017	2
981	1263	1
981	1271	3
981	1273	1
981	1279	2
981	1543	3
981	1701	1
981	1777	1
981	1864	1
981	1977	2
981	2112	1
981	2365	1
981	2491	2
981	2518	1
981	2645	1
981	2775	1
981	2785	3
981	2827	3
981	2914	3
981	2924	2
981	2989	1
981	3257	2
981	3546	1
1006	1017	1
1006	1223	4
1006	1225	2
1006	1271	1
1006	1273	1
1006	1279	1
1006	1543	4
1006	1922	4
1006	1925	1
1006	1974	1
1006	1994	2
1006	2057	2
1006	2117	1
1006	2269	2
1006	2312	2
1006	2645	2
1006	2720	1
1006	2780	1
1006	2785	1
1006	2835	2
1006	2914	1
1006	3257	1
1006	3315	2
1006	3546	1
1017	1140	1
1017	1160	2
1017	1223	8
1017	1225	3
1017	1271	10
1017	1273	8
1017	1279	3
1017	1389	1
1017	1543	16
1017	1639	2
1017	1656	1
1017	1857	2
1017	1864	7
1017	1922	4
1017	1925	5
1017	1974	1
1017	1977	6
1017	1982	2
1017	1994	7
1017	2020	1
1017	2057	2
1017	2112	1
1017	2117	1
1017	2141	1
1017	2312	10
1017	2365	1
1017	2491	1
1017	2518	2
1017	2576	1
1017	2645	8
1017	2720	2
1017	2775	6
1017	2780	1
1017	2785	7
1017	2827	1
1017	2835	2
1017	2914	4
1017	2924	6
1017	3177	5
1017	3315	5
1017	3546	7
1017	3635	1
1140	1160	4
1140	1223	2
1140	1263	2
1140	1273	1
1140	1516	1
1140	1543	6
1140	1857	1
1140	1864	3
1140	1922	1
1140	1925	1
1140	1977	1
1140	1982	4
1140	1994	1
1140	2269	1
1140	2312	1
1140	2365	1
1140	2385	2
1140	2518	5
1140	2645	2
1140	2775	1
1140	2780	1
1140	2785	3
1140	2827	3
1140	2914	2
1140	2924	1
1140	3177	2
1140	3546	1
1140	3634	1
1140	3635	3
1160	1223	2
1160	1263	10
1160	1273	1
1160	1307	13
1160	1516	4
1160	1543	14
1160	1639	6
1160	1701	5
1160	1777	6
1160	1857	2
1160	1864	3
1160	1922	2
1160	1925	7
1160	1974	1
1160	1977	2
1160	1982	19
1160	1994	9
1160	2087	5
1160	2117	1
1160	2225	2
1160	2269	1
1160	2312	1
1160	2365	2
1160	2385	11
1160	2491	3
1160	2509	3
1160	2518	8
1160	2645	17
1160	2775	3
1160	2780	1
1160	2785	2
1160	2796	2
1160	2826	3
1160	2827	26
1160	2830	12
1160	2914	16
1160	2924	5
1160	2989	2
1160	3152	8
1160	3177	6
1160	3315	1
1160	3634	5
1160	3635	20
1223	1225	5
1223	1263	2
1223	1271	7
1223	1273	3
1223	1279	4
1223	1307	1
1223	1516	1
1223	1543	18
1223	1639	2
1223	1656	2
1223	1701	1
1223	1709	3
1223	1857	2
1223	1864	4
1223	1922	6
1223	1925	5
1223	1974	8
1223	1977	3
1223	1982	2
1223	1994	8
1223	2020	1
1223	2057	3
1223	2112	3
1223	2117	3
1223	2141	1
1223	2251	1
1223	2269	5
1223	2312	3
1223	2385	1
1223	2491	3
1223	2518	2
1223	2576	3
1223	2645	2
1223	2720	1
1223	2780	4
1223	2785	4
1223	2826	2
1223	2827	2
1223	2835	4
1223	2914	6
1223	2924	2
1223	3177	3
1223	3257	6
1223	3315	10
1223	3546	1
1223	3634	1
1223	3635	3
1225	1271	4
1225	1273	1
1225	1279	2
1225	1389	1
1225	1543	3
1225	1639	1
1225	1656	1
1225	1709	3
1225	1857	2
1225	1864	1
1225	1922	2
1225	1925	4
1225	1974	2
1225	1977	1
1225	1994	7
1225	2057	1
1225	2112	2
1225	2117	3
1225	2251	1
1225	2312	1
1225	2576	2
1225	2645	1
1225	2720	5
1225	2785	2
1225	2835	5
1225	2914	3
1225	2924	3
1225	2989	1
1225	3177	1
1225	3257	2
1225	3315	4
1225	3635	1
1263	1307	3
1263	1516	3
1263	1543	7
1263	1701	5
1263	1777	1
1263	1864	1
1263	1925	1
1263	1974	1
1263	1982	11
1263	1994	1
1263	2087	2
1263	2112	1
1263	2225	1
1263	2491	1
1263	2509	2
1263	2518	4
1263	2645	3
1263	2775	2
1263	2785	2
1263	2827	20
1263	2830	14
1263	2914	7
1263	2989	1
1263	3152	2
1263	3177	2
1263	3257	1
1263	3635	2
1271	1273	7
1271	1279	3
1271	1543	14
1271	1656	1
1271	1709	1
1271	1857	1
1271	1864	2
1271	1922	3
1271	1925	6
1271	1974	2
1271	1977	1
1271	1994	8
1271	2020	2
1271	2057	5
1271	2112	1
1271	2117	3
1271	2251	1
1271	2312	4
1271	2365	3
1271	2491	2
1271	2509	1
1271	2576	2
1271	2645	6
1271	2720	4
1271	2775	3
1271	2785	10
1271	2826	1
1271	2835	1
1271	2914	6
1271	2924	4
1271	3177	3
1271	3257	1
1271	3315	6
1271	3546	4
1273	1543	9
1273	1857	2
1273	1864	2
1273	1922	5
1273	1925	1
1273	1977	4
1273	1994	8
1273	2057	5
1273	2087	1
1273	2112	1
1273	2117	2
1273	2251	1
1273	2269	2
1273	2312	6
1273	2365	1
1273	2491	1
1273	2509	1
1273	2518	1
1273	2645	3
1273	2720	2
1273	2775	3
1273	2785	6
1273	2827	2
1273	2835	4
1273	2914	1
1273	2924	2
1273	2989	1
1273	3177	3
1273	3257	1
1273	3315	4
1273	3546	2
1273	3634	2
1273	3635	1
1279	1389	4
1279	1516	1
1279	1543	9
1279	1656	4
1279	1864	2
1279	1922	7
1279	1925	1
1279	1977	3
1279	1994	1
1279	2020	1
1279	2057	2
1279	2112	1
1279	2141	1
1279	2251	1
1279	2269	3
1279	2312	2
1279	2491	4
1279	2576	1
1279	2645	2
1279	2720	2
1279	2775	2
1279	2780	3
1279	2785	1
1279	2835	3
1279	2914	8
1279	2924	2
1279	3177	4
1279	3257	1
1279	3315	7
1279	3546	1
1307	1543	7
1307	1701	1
1307	1777	3
1307	1925	1
1307	1974	2
1307	1982	10
1307	1994	3
1307	2020	1
1307	2087	1
1307	2225	2
1307	2385	3
1307	2491	1
1307	2509	1
1307	2576	1
1307	2645	9
1307	2826	2
1307	2827	8
1307	2830	4
1307	2914	4
1307	2924	2
1307	3152	2
1307	3635	6
1389	1543	5
1389	1857	1
1389	1864	1
1389	1922	2
1389	1925	5
1389	1974	1
1389	1994	2
1389	2020	1
1389	2057	3
1389	2087	1
1389	2141	1
1389	2269	1
1389	2312	1
1389	2365	1
1389	2576	2
1389	2720	2
1389	2775	1
1389	2780	1
1389	2785	1
1389	2835	1
1389	3177	3
1389	3257	2
1389	3315	8
1516	1543	4
1516	1639	1
1516	1922	1
1516	1974	1
1516	1982	2
1516	1994	1
1516	2057	2
1516	2225	1
1516	2491	1
1516	2645	1
1516	2720	1
1516	2775	1
1516	2827	4
1516	2830	3
1516	2914	5
1516	3152	1
1516	3177	1
1516	3257	1
1516	3315	1
1516	3635	1
1543	1639	3
1543	1656	3
1543	1701	4
1543	1709	3
1543	1777	2
1543	1857	8
1543	1864	9
1543	1922	18
1543	1925	12
1543	1974	5
1543	1977	7
1543	1982	9
1543	1994	41
1543	2020	9
1543	2057	15
1543	2087	4
1543	2112	4
1543	2117	10
1543	2141	3
1543	2225	2
1543	2251	7
1543	2269	7
1543	2312	7
1543	2365	8
1543	2385	2
1543	2491	10
1543	2509	2
1543	2518	7
1543	2576	8
1543	2645	29
1543	2720	9
1543	2775	8
1543	2780	4
1543	2785	16
1543	2826	1
1543	2827	14
1543	2830	3
1543	2835	6
