15	28	1
15	79	1
15	109	1
15	160	2
15	191	1
15	207	1
15	229	1
15	259	4
15	287	1
15	290	1
15	306	5
15	308	2
15	310	1
15	324	4
15	329	1
15	338	1
15	343	1
15	367	4
15	377	6
15	397	1
15	400	2
15	404	1
15	411	2
15	453	3
15	482	1
15	499	4
15	519	2
15	520	1
15	546	2
15	585	2
15	590	2
15	633	1
15	634	1
15	771	1
15	777	1
15	794	5
15	842	1
15	850	2
15	852	8
15	854	7
15	902	6
15	934	1
15	982	1
15	988	1
15	990	7
15	1123	2
15	1125	2
22	35	3
22	105	1
22	109	1
22	234	1
22	264	1
22	278	1
22	290	1
22	306	3
22	310	1
22	338	1
22	362	1
22	363	1
22	367	3
22	377	1
22	445	1
22	499	1
22	525	1
22	590	1
22	634	1
22	709	4
22	711	4
22	755	1
22	794	2
22	842	2
22	850	1
22	852	3
22	854	3
22	855	2
22	894	1
22	902	1
22	971	1
22	982	2
22	990	3
22	993	1
22	1125	1
22	1128	1
22	1132	3
28	35	5
28	79	1
28	108	2
28	109	1
28	111	1
28	145	2
28	191	1
28	306	3
28	310	2
28	326	2
28	362	1
28	365	1
28	367	2
28	482	2
28	499	1
28	519	1
28	520	2
28	585	1
28	590	1
28	634	1
28	711	1
28	755	2
28	771	1
28	794	2
28	842	2
28	850	2
28	852	3
28	854	2
28	882	1
28	902	2
28	990	6
28	993	1
28	1065	1
28	1125	1
30	35	7
30	45	1
30	46	1
30	79	4
30	105	2
30	108	1
30	111	1
30	145	1
30	187	1
30	191	2
30	227	1
30	234	1
30	240	2
30	259	1
30	264	1
30	276	1
30	290	4
30	306	4
30	310	1
30	314	1
30	326	5
30	329	3
30	338	3
30	362	1
30	365	2
30	367	2
30	397	1
30	404	1
30	482	1
30	499	2
30	519	7
30	520	2
30	533	1
30	585	2
30	590	1
30	633	1
30	656	1
30	709	2
30	711	6
30	755	1
30	777	1
30	794	2
30	840	1
30	842	2
30	848	1
30	850	3
30	852	9
30	854	3
30	855	1
30	902	5
30	971	2
30	982	3
30	988	1
30	990	14
30	995	2
30	1065	1
30	1079	2
30	1088	2
30	1108	1
30	1123	1
30	1125	1
30	1128	3
31	35	2
31	41	1
31	79	1
31	108	2
31	234	1
31	240	1
31	264	1
31	306	3
31	314	1
31	324	2
31	326	2
31	365	2
31	377	1
31	404	1
31	453	1
31	499	1
31	520	1
31	555	1
31	585	1
31	590	2
31	711	2
31	771	1
31	777	3
31	794	2
31	848	1
31	850	1
31	852	2
31	854	2
31	855	1
31	882	1
31	982	1
31	990	4
31	995	1
35	79	5
35	105	3
35	108	4
35	109	3
35	134	1
35	145	5
35	160	1
35	181	1
35	187	1
35	191	3
35	240	1
35	264	3
35	276	1
35	290	6
35	306	12
35	310	3
35	314	3
35	324	1
35	325	1
35	326	11
35	329	2
35	338	4
35	362	1
35	363	2
35	365	3
35	367	7
35	377	1
35	400	1
35	445	1
35	482	1
35	499	5
35	519	3
35	520	1
35	525	1
35	533	1
35	555	1
35	585	2
35	590	2
35	634	2
35	656	1
35	706	1
35	709	2
35	711	14
35	755	2
35	771	1
35	777	2
35	794	4
35	840	1
35	842	2
35	848	1
35	850	8
35	852	14
35	854	11
35	855	2
35	882	3
35	894	2
35	902	4
35	971	1
35	990	22
35	993	5
35	995	2
35	1065	2
35	1088	1
35	1108	1
35	1123	1
35	1125	2
35	1128	5
35	1132	3
41	46	1
41	109	2
41	207	1
41	240	3
41	306	2
41	326	1
41	362	1
41	363	1
41	365	3
41	397	1
41	445	1
41	453	1
41	585	1
41	590	3
41	709	1
41	755	1
41	771	1
41	777	1
41	842	2
41	850	1
41	854	1
41	882	1
41	894	1
41	990	4
41	995	1
41	1125	1
45	79	1
45	109	1
45	134	2
45	207	2
45	227	1
45	234	3
45	240	3
45	259	1
45	278	2
45	306	5
45	308	1
45	324	1
45	362	1
45	367	3
45	377	3
45	397	2
45	400	1
45	404	2
45	453	2
45	482	2
45	499	1
45	546	2
45	555	1
45	585	1
45	590	2
45	634	1
45	711	1
45	777	1
45	794	1
45	840	1
45	850	2
45	852	4
45	854	5
45	902	8
45	949	3
45	988	1
45	990	6
45	1125	1
46	109	1
46	145	1
46	191	1
46	207	1
46	234	2
46	240	1
46	259	1
46	278	1
46	306	2
46	329	1
46	365	2
46	397	2
46	404	3
46	482	2
46	519	2
46	546	1
46	590	2
46	709	1
46	711	1
46	777	1
46	794	2
46	850	1
46	854	1
46	902	3
46	990	3
46	995	1
46	1065	1
46	1088	1
79	105	2
79	108	2
79	134	1
79	187	1
79	191	1
79	259	2
79	264	2
79	290	2
79	306	5
79	310	1
79	314	2
79	326	4
79	329	1
79	338	3
79	365	1
79	367	5
79	377	1
79	400	1
79	445	1
79	499	4
79	520	1
79	546	1
79	555	1
79	585	1
79	590	3
79	633	1
79	711	1
79	755	1
79	771	1
79	777	1
79	794	1
79	850	4
79	852	7
79	854	7
79	855	1
79	902	5
79	988	1
79	990	9
79	995	1
79	1088	1
79	1123	2
105	145	1
105	187	1
105	191	2
105	227	1
105	306	2
105	338	2
105	362	1
105	363	1
105	365	1
105	367	2
105	499	6
105	519	2
105	533	1
105	590	1
105	633	1
105	634	1
105	656	1
105	709	1
105	711	3
105	755	1
105	771	1
105	794	1
105	842	1
105	850	2
105	852	3
105	854	5
105	855	1
105	902	2
105	971	2
105	990	5
105	995	1
105	1123	1
105	1125	2
105	1128	3
105	1132	2
108	234	1
108	240	1
108	264	1
108	290	1
108	306	6
108	308	1
108	310	2
108	314	2
108	325	1
108	326	4
108	362	1
108	365	1
108	367	3
108	400	2
108	453	1
108	519	2
108	520	1
108	521	1
108	555	1
108	590	3
108	706	1
108	709	1
108	711	2
108	755	2
108	771	1
108	777	1
108	794	3
108	842	1
108	850	2
108	852	7
108	854	5
108	855	1
108	882	2
108	902	7
108	934	2
108	982	3
108	990	5
108	993	2
108	995	1
108	1123	1
108	1125	1
109	145	1
109	160	1
109	207	3
109	229	3
109	240	1
109	259	2
109	264	1
109	306	10
109	308	3
109	310	2
109	314	1
109	324	5
109	325	1
109	326	4
109	343	1
109	362	1
109	363	1
109	365	4
109	367	8
109	377	9
109	397	1
109	404	1
109	411	2
109	445	3
109	453	1
109	499	2
109	519	4
109	520	1
109	533	1
109	555	1
109	585	4
109	590	5
109	656	2
109	706	1
109	711	5
109	777	1
109	794	5
109	840	1
109	842	2
109	850	1
109	852	12
109	854	10
109	894	1
109	902	3
109	990	12
109	993	1
109	995	3
109	1065	1
109	1079	1
109	1125	4
111	160	1
111	181	1
111	187	5
111	207	2
111	259	2
111	264	1
111	287	5
111	306	10
111	308	1
111	310	6
111	325	2
111	326	13
111	338	1
111	343	3
111	362	1
111	365	3
111	367	6
111	377	1
111	400	1
111	404	1
111	453	1
111	519	2
111	520	1
111	521	3
111	585	2
111	590	2
111	634	1
111	656	3
111	706	2
111	709	2
111	711	1
111	755	1
111	771	4
111	777	1
111	794	6
111	850	1
111	852	16
111	854	10
111	855	1
111	902	10
111	988	1
111	990	10
111	993	1
111	1079	2
